3.41	0.71	2
3.25	0.61	2
3.05	0.76	2
3.12	0.69	2
3.07	0.75	2
2.98	0.79	2
3.15	0.7	2
3.15	0.74	2
3.11	0.73	2
3.16	0.62	2
2.98	0.72	2
3.34	0.76	2
3.31	0.6	2
3.38	0.62	2
3.1	0.76	2
3.14	0.62	2
3.07	0.62	2
2.98	0.74	2
2.97	0.74	2
3.27	0.7	2
2.96	0.66	2
2.99	0.65	2
3.35	0.77	2
3.06	0.63	2
3.3	0.61	2
3.17	0.72	2
3.29	0.64	2
3.42	0.63	2
3.39	0.69	2
2.95	0.69	2
3.42	0.69	2
2.98	0.66	2
3.24	1.01	2
3.17	1.51	2
3.18	1.97	2
3.21	0.82	2
3.18	2.23	2
3.22	2.29	2
3.12	0.89	2
3.22	1.6	2
3.26	1.63	2
3.25	1.86	2
3.21	0.71	2
3.12	1.9	2
3.11	1.85	2
3.19	1.93	2
3.18	1.32	2
3.11	1.9	2
3.16	1.14	2
3.19	0.91	2
3.2	2.3	2
3.26	1.59	2
3.1	1.75	2
3.2	1.66	2
3.13	0.7	2
3.15	1.71	2
3.25	0.84	2
3.16	1.41	2
3.29	0.79	2
3.13	1.06	2
3.24	1.37	2
3.2	2.25	2
3.11	1.78	2
3.12	1.53	2
3.11	1.56	2
3.1	1.53	2
3.18	0.74	2
3.16	0.71	2
3.22	1.58	2
3.24	1.52	2
3.28	2.05	2
3.15	1.53	2
3.23	1	2
3.2	2.26	2
3.15	1.8	2
3.1	1.64	2
3.14	2.31	2
3.21	1.81	2
3.21	1.3	2
3.26	2.2	2
3.18	1.6	2
3.29	0.78	2
3.26	1.43	2
3.15	0.99	2
3.2	1.17	2
3.21	2.32	2
3.11	0.72	2
3.16	2.07	2
3.13	1.13	2
3.1	1.22	2
3.11	0.79	2
3.26	0.94	2
3.24	1.15	2
3.25	1.51	2
3.28	1.46	2
3.26	1.12	2
3.1	1.16	2
3.26	1.44	2
3.1	2.16	2
3.2	1.96	2
3.09	1.13	2
3.12	2.07	2
3.2	1.27	2
3.16	1.89	2
3.09	1.21	2
3.28	1.46	2
3.2	1.77	2
3.02	2.41	2
3.21	2.37	2
3.22	2.47	2
3.03	2.32	2
3.1	2.38	2
3.41	2.38	2
3.43	2.42	2
2.98	2.47	2
3.12	2.37	2
3.33	2.49	2
3.4	2.39	2
2.95	2.36	2
3.35	2.49	2
3.04	2.42	2
3.02	2.31	2
3.37	2.37	2
3.28	2.3	2
2.97	2.31	2
3.13	2.34	2
3.09	2.43	2
3.32	2.42	2
3.09	2.46	2
3.1	2.49	2
3	2.46	2
2.94	2.33	2
3.27	2.37	2
3.02	2.32	2
3.14	2.41	2
3.17	2.3	2
3.11	2.31	2
2.96	2.4	2
3.26	2.45	2
3.24	2.47	2
3.09	2.43	2
3.36	2.32	2
3.43	2.31	2
3.31	2.48	2
3.17	2.49	2
3.27	2.5	2
3.23	2.38	2
3.29	2.48	2
2.97	2.36	2
3.01	2.36	2
3.27	2.31	2
2.98	2.46	2
3.15	2.44	2
3.08	2.35	2
2.98	2.41	2
3.02	2.36	2
2.95	2.4	2
4	2.47	3
3.97	2.49	3
4.07	2.45	3
3.98	2.47	3
3.93	2.44	3
4.06	2.42	3
4.01	2.47	3
4.07	2.47	3
4.03	2.41	3
4	2.43	3
4.07	2.42	3
3.95	2.48	3
4.37	2.49	3
4.44	2.46	3
4.44	2.46	3
4.41	2.45	3
4.41	2.47	3
4.39	2.44	3
4.46	2.43	3
4.47	2.41	3
4.45	2.4	3
4.43	2.44	3
4.36	2.41	3
4.4	2.44	3
4.01	2.37	3
4.11	2.33	3
4.09	2.3	3
3.88	2.39	3
4.01	2.38	3
3.97	2.36	3
4.01	2.39	3
3.92	2.36	3
4.04	2.4	3
3.96	2.34	3
3.94	2.3	3
3.89	2.35	3
4.36	2.35	3
4.36	2.34	3
4.53	2.39	3
4.5	2.38	3
4.55	2.38	3
4.46	2.31	3
4.39	2.34	3
4.34	2.36	3
4.56	2.32	3
4.39	2.39	3
4.57	2.35	3
4.49	2.32	3
4.41	2.33	3
4.01	2.29	3
3.87	2.24	3
4.07	2.21	3
3.94	2.25	3
4.05	2.3	3
3.83	2.28	3
4.09	2.24	3
4.15	2.3	3
4.09	2.26	3
3.97	2.25	3
3.82	2.22	3
3.93	2.28	3
4.52	2.23	3
4.5	2.29	3
4.56	2.25	3
4.59	2.26	3
4.46	2.29	3
4.51	2.24	3
4.38	2.31	3
4.48	2.24	3
4.38	2.29	3
4.45	2.24	3
4.35	2.33	3
4.43	2.27	3
4.04	2.11	3
4.01	2.12	3
4.17	2.15	3
3.81	2.12	3
4	2.14	3
3.85	2.14	3
4.18	2.19	3
3.97	2.14	3
4.17	2.19	3
3.96	2.18	3
4.14	2.19	3
3.84	2.14	3
4.4	2.16	3
4.32	2.18	3
4.28	2.19	3
4.26	2.16	3
4.56	2.11	3
4.41	2.15	3
4.57	2.16	3
4.3	2.11	3
4.34	2.12	3
4.28	2.14	3
4.45	2.12	3
4.56	2.11	3
4.58	2.19	3
4.16	2.06	3
4.19	2.02	3
3.75	2.04	3
3.79	2.01	3
4.1	2.05	3
4.11	2.09	3
4.19	2.1	3
3.76	2.08	3
3.82	2.08	3
4.02	2.07	3
4.18	2.02	3
4.15	2.04	3
4.58	2.02	3
4.3	2.01	3
4.4	2.07	3
4.25	2.09	3
4.61	2.03	3
4.5	2.08	3
4.56	2.06	3
4.58	2.04	3
4.41	2.02	3
4.48	2.03	3
4.57	2	3
4.44	2.05	3
4.2	1.93	3
3.95	1.96	3
3.79	1.96	3
4	1.94	3
4.07	1.97	3
4.12	1.91	3
3.76	1.92	3
3.86	1.94	3
4.12	1.99	3
3.73	1.94	3
4.16	1.92	3
4.17	1.92	3
4.71	1.98	3
4.67	1.94	3
4.6	2	3
4.54	1.94	3
4.31	1.98	3
4.62	1.91	3
4.55	1.91	3
4.4	1.95	3
4.35	1.95	3
4.44	1.93	3
4.46	1.97	3
4.48	1.94	3
4.41	1.92	3
3.87	1.81	3
4.09	1.9	3
4.23	1.8	3
4.1	1.8	3
4.11	1.86	3
3.82	1.88	3
4.27	1.84	3
3.82	1.9	3
3.75	1.89	3
4.17	1.81	3
4.14	1.87	3
4.22	1.82	3
4.47	1.81	3
4.59	1.89	3
4.72	1.88	3
4.43	1.81	3
4.24	1.88	3
4.66	1.81	3
4.34	1.89	3
4.27	1.8	3
4.54	1.85	3
4.34	1.88	3
4.5	1.81	3
4.69	1.87	3
4.21	1.79	3
3.8	1.72	3
3.73	1.74	3
3.79	1.74	3
3.8	1.72	3
3.95	1.74	3
3.86	1.8	3
3.94	1.71	3
3.96	1.71	3
3.76	1.76	3
4.22	1.74	3
4.11	1.76	3
4.62	1.78	3
4.51	1.73	3
4.63	1.73	3
4.47	1.73	3
4.23	1.74	3
4.67	1.8	3
4.39	1.72	3
4.61	1.7	3
4.58	1.71	3
4.62	1.72	3
4.45	1.74	3
4.3	1.72	3
4.62	1.71	3
3.85	1.65	3
3.87	1.67	3
3.93	1.67	3
4.08	1.61	3
3.95	1.64	3
4.01	1.67	3
4	1.61	3
3.98	1.61	3
3.93	1.69	3
3.75	1.63	3
3.98	1.62	3
4.18	1.66	3
4.33	1.67	3
4.47	1.68	3
4.36	1.69	3
4.55	1.69	3
4.6	1.69	3
4.25	1.67	3
4.41	1.64	3
4.52	1.64	3
4.65	1.61	3
4.27	1.67	3
4.28	1.68	3
4.66	1.61	3
3.76	1.58	3
3.97	1.59	3
3.85	1.54	3
3.85	1.56	3
4.14	1.56	3
4.02	1.56	3
4.14	1.59	3
3.79	1.54	3
3.81	1.55	3
3.81	1.58	3
4.14	1.59	3
4.1	1.54	3
4.35	1.51	3
4.64	1.52	3
4.6	1.6	3
4.55	1.59	3
4.45	1.5	3
4.37	1.59	3
4.47	1.54	3
4.54	1.51	3
4.34	1.58	3
4.36	1.51	3
4.44	1.53	3
4.54	1.51	3
4.27	1.53	3
4.07	1.43	3
4.18	1.44	3
4.05	1.41	3
4.04	1.42	3
3.88	1.43	3
4.05	1.48	3
3.88	1.5	3
3.8	1.48	3
3.78	1.44	3
4.08	1.41	3
4.08	1.46	3
3.83	1.45	3
4.59	1.5	3
4.57	1.45	3
4.47	1.45	3
4.58	1.4	3
4.34	1.45	3
4.45	1.48	3
4.52	1.4	3
4.31	1.4	3
4.37	1.43	3
4.4	1.41	3
4.51	1.42	3
4.37	1.5	3
3.84	1.38	3
3.85	1.33	3
4.21	1.36	3
3.95	1.38	3
4.13	1.39	3
4.22	1.35	3
3.96	1.3	3
3.89	1.31	3
4.1	1.34	3
3.79	1.39	3
4.09	1.34	3
4.13	1.35	3
4.25	1.38	3
4.53	1.35	3
4.33	1.39	3
4.68	1.33	3
4.3	1.39	3
4.37	1.34	3
4.4	1.33	3
4.65	1.37	3
4.65	1.31	3
4.47	1.31	3
4.62	1.37	3
4.28	1.3	3
4.63	1.34	3
4.48	1.21	3
4.58	1.26	3
3.93	1.24	3
4.37	1.24	3
4.34	1.29	3
4.2	1.24	3
4.45	1.23	3
4.24	1.28	3
4.44	1.26	3
3.97	1.27	3
4.57	1.3	3
4.39	1.29	3
4.55	1.17	3
4.13	1.15	3
4.09	1.18	3
4.55	1.14	3
3.96	1.19	3
4.44	1.19	3
4.03	1.2	3
3.87	1.12	3
4.46	1.19	3
4.05	1.16	3
4.16	1.19	3
4.05	1.15	3
4.01	1.02	3
3.93	1.04	3
4.34	1.03	3
4.28	1.07	3
3.98	1.01	3
4.31	1.04	3
4.51	1.01	3
4.14	1.02	3
4.43	1.09	3
4.34	1.02	3
3.91	1.01	3
3.97	1.07	3
4.25	0.9	3
4.08	0.97	3
4.48	1	3
4.29	0.93	3
4.44	0.99	3
4.11	0.98	3
4.46	0.95	3
4.09	0.95	3
4.21	0.92	3
4.43	0.91	3
4.44	0.98	3
4.4	0.92	3
4.03	0.96	3
4.29	0.86	3
4.24	0.88	3
4.06	0.87	3
4.28	0.82	3
4	0.88	3
4.32	0.85	3
4.12	0.83	3
4.3	0.89	3
4.44	0.86	3
4.18	0.88	3
4.36	0.88	3
4.18	0.85	3
4.4	0.79	3
4.34	0.73	3
4.4	0.73	3
4.34	0.79	3
4.32	0.74	3
4.36	0.75	3
4.33	0.77	3
4.12	0.74	3
4.29	0.74	3
4.25	0.73	3
4.27	0.78	3
4.2	0.71	3
4.28	0.6	3
4.25	0.66	3
4.22	0.63	3
4.31	0.67	3
4.22	0.62	3
4.27	0.62	3
4.17	0.61	3
4.19	0.61	3
4.28	0.68	3
4.22	0.68	3
4.23	0.61	3
4.29	0.7	3
5.18	1.1	4
5.26	1.36	4
5.24	1.04	4
5.18	1.53	4
5.26	0.88	4
5.3	2.25	4
5.17	1.88	4
5.26	0.78	4
5.29	0.85	4
5.18	0.7	4
5.2	1.51	4
5.16	0.82	4
5.26	1.51	4
5.18	1.18	4
5.2	0.77	4
5.25	2.31	4
5.25	1.5	4
5.22	0.73	4
5.25	2.03	4
5.21	1.86	4
5.13	1.46	4
5.3	2.28	4
5.23	0.92	4
5.15	2	4
5.17	1.27	4
5.21	1.09	4
5.18	2.23	4
5.24	1.47	4
5.25	1.5	4
5.12	2.15	4
5.11	0.74	4
5.15	2.34	4
5.15	2.33	4
5.18	1.73	4
5.3	1.13	4
5.11	0.67	4
5.29	1.54	4
5.26	1.2	4
5.23	1.47	4
5.3	1.99	4
5.21	0.86	4
5.21	1.09	4
5.2	1.25	4
5.24	2.31	4
5.29	0.78	4
5.13	2.3	4
5.28	2.02	4
5.14	1.12	4
5.13	2.33	4
5.28	0.83	4
5.22	1.29	4
5.19	1.02	4
5.27	0.92	4
5.14	0.71	4
5.12	0.75	4
5.22	2.14	4
5.13	0.83	4
5.22	1.42	4
5.29	1.91	4
5.18	1.06	4
5.22	1.02	4
5.16	0.73	4
5.2	2.28	4
5.26	1.46	4
5.28	1.15	4
5.22	1.74	4
5.27	1.04	4
5.28	1.57	4
5.13	1.86	4
5.19	1.01	4
5.3	1.2	4
5.28	2.24	4
5.27	2.14	4
5.21	1.23	4
5.11	0.66	4
5.24	0.67	4
5.18	0.77	4
5.11	1.36	4
5.22	1.89	4
5.12	1.4	4
5.11	2.18	4
5.14	0.75	4
5.18	1.41	4
5.11	2.24	4
5.24	1.18	4
5.15	1.89	4
5.28	2.33	4
5.22	2.3	4
5.3	2.39	4
5.17	0.91	4
5.15	1.14	4
5.26	2.33	4
5.27	0.91	4
5.24	1.88	4
5.13	1.7	4
5.19	2.18	4
5.29	1.76	4
5.2	1.82	4
5.24	1.8	4
5.19	2.37	4
5.18	0.98	4
5.21	0.78	4
5.17	1.29	4
5.17	0.8	4
5.24	1.41	4
5.25	2.36	4
5.27	2.27	4
5.1	0.69	4
5.26	2.04	4
5.25	1.6	4
5.16	0.71	4
5.22	1.48	4
5.19	2.05	4
5.3	1.64	4
5.11	1.97	4
5.13	1.72	4
5.27	0.96	4
5.1	1.61	4
5.19	1.05	4
5.2	2.2	4
5.13	1.7	4
5.11	1.69	4
5.15	2.03	4
5.16	2.07	4
5.12	1.1	4
5.26	0.69	4
5.2	1.57	4
5.15	1.41	4
5.2	2.14	4
5.22	2.03	4
5.14	2.19	4
5.23	1.26	4
5.22	1.83	4
5.14	2.25	4
5.25	2.12	4
5.22	0.71	4
5.16	1.41	4
5.2	0.61	4
5.2	1.22	4
5.24	1.89	4
5.21	2.04	4
5.22	0.91	4
5.27	2.16	4
5.16	1.37	4
5.25	1.28	4
5.12	2.07	4
5.23	0.96	4
5.15	1.79	4
5.17	1.38	4
5.3	2.27	4
5.12	1.94	4
5.12	2.02	4
5.26	1.71	4
5.17	1.51	4
5.22	1.24	4
5.22	1.23	4
5.27	0.92	4
5.21	1.39	4
5.22	1.24	4
5.13	2.19	4
5.26	1.7	4
5.18	1.13	4
5.3	0.85	4
5.16	1.11	4
5.2	1.01	4
5.28	1.79	4
5.27	2.08	4
5.21	0.99	4
5.23	2.33	4
5.19	1.75	4
5.3	0.88	4
5.15	2.3	4
5.15	2.08	4
5.2	1.54	4
5.26	0.83	4
5.18	0.95	4
5.26	1.75	4
5.29	0.61	4
5.19	1.74	4
5.13	1.22	4
5.28	2.16	4
5.14	2.02	4
5.15	1.22	4
5.14	1.43	4
5.18	1.15	4
5.3	0.83	4
5.25	2.14	4
5.13	0.89	4
5.17	1.89	4
5.21	1.6	4
5.28	2.04	4
5.26	1.3	4
5.27	0.9	4
5.24	1.09	4
5.29	1.64	4
5.14	2.03	4
5.23	1.04	4
5.12	1.24	4
5.14	0.92	4
5.15	2.12	4
5.23	1.68	4
5.25	1.42	4
5.17	1.89	4
5.27	0.98	4
5.29	1.36	4
5.29	1.69	4
5.18	1.38	4
5.27	0.68	4
5.27	2.2	4
5.23	1.6	4
5.15	2.39	4
5.1	1.26	4
5.19	1.07	4
5.25	1.66	4
5.11	1.2	4
5.22	1.9	4
5.24	1.55	4
5.24	1.98	4
5.2	1.53	4
5.25	2.17	4
5.29	1.59	4
5.13	2.18	4
5.1	1.35	4
5.16	1.44	4
5.27	2.37	4
5.22	1.03	4
5.29	2.33	4
5.26	1.68	4
5.27	1.67	4
5.29	1.7	4
5.14	1.4	4
5.17	0.64	4
5.15	1	4
5.18	1.58	4
5.16	1.86	4
5.15	2.18	4
5.26	1.54	4
5.17	1.35	4
5.28	0.78	4
5.27	1.82	4
5.25	1.74	4
5.25	1.62	4
5.19	2.13	4
5.2	1.2	4
5.14	1.36	4
5.1	2.17	4
5.2	1.16	4
5.27	0.67	4
5.13	1.08	4
5.19	2.29	4
5.22	2.12	4
5.3	1.02	4
5.15	2.3	4
5.15	1.87	4
5.1	0.79	4
5.3	0.72	4
5.22	1.85	4
5.22	1.94	4
5.21	1.05	4
5.1	2.16	4
5.2	1	4
5.21	1.3	4
5.26	0.68	4
5.19	1.56	4
5.16	0.63	4
5.28	0.61	4
5.19	2.3	4
5.3	1.23	4
5.17	1.29	4
5.14	0.76	4
5.23	1.69	4
5.29	2.04	4
5.22	1.92	4
5.29	0.72	4
5.27	1.28	4
5.13	1.94	4
5.21	1.77	4
5.15	0.65	4
5.17	2.35	4
5.25	0.96	4
5.26	0.9	4
5.11	1.51	4
5.15	1.35	4
5.14	1.19	4
5.25	1.61	4
5.27	1.04	4
5.28	1.18	4
5.16	0.72	4
5.22	1.68	4
5.22	1.99	4
5.15	1.07	4
5.15	1.39	4
5.17	0.77	4
5.17	1.55	4
5.14	2	4
5.18	1.25	4
5.13	2.28	4
5.12	1.81	4
5.16	1.74	4
5.46	0.62	4
5.25	0.65	4
5.6	0.65	4
5.63	0.61	4
5.34	0.66	4
5.55	0.64	4
5.29	0.77	4
5.38	0.63	4
5.33	0.7	4
5.93	0.66	4
5.3	0.76	4
5.64	0.61	4
5.88	0.67	4
5.98	0.68	4
5.47	0.71	4
5.72	0.79	4
5.51	0.65	4
5.7	0.74	4
5.36	0.78	4
5.6	0.75	4
5.24	0.77	4
5.37	0.61	4
5.82	0.67	4
5.55	0.64	4
5.4	0.65	4
5.46	0.62	4
5.43	0.63	4
5.36	0.69	4
5.43	0.71	4
5.46	0.69	4
5.9	0.73	4
5.2	0.62	4
5.93	0.6	4
5.68	0.7	4
5.31	0.62	4
5.46	0.71	4
5.65	0.66	4
5.42	0.64	4
5.39	0.62	4
5.38	0.79	4
5.61	0.67	4
5.71	0.7	4
5.28	0.8	4
5.78	0.6	4
5.81	0.73	4
5.28	0.69	4
5.36	0.73	4
5.77	0.64	4
5.56	0.63	4
5.27	0.62	4
5.55	0.67	4
5.34	0.7	4
5.59	0.67	4
5.32	0.65	4
5.36	0.62	4
5.94	0.61	4
5.76	0.78	4
5.36	0.64	4
5.88	0.76	4
5.59	0.67	4
5.97	0.67	4
5.58	0.76	4
5.96	0.61	4
5.7	0.78	4
5.5	0.65	4
5.94	0.62	4
5.45	0.78	4
5.43	0.72	4
5.26	0.61	4
5.43	0.64	4
5.97	0.78	4
5.96	0.62	4
5.75	0.63	4
5.92	0.71	4
5.55	0.67	4
5.49	0.61	4
5.51	0.66	4
5.93	0.7	4
5.67	0.63	4
5.3	0.66	4
5.97	0.71	4
5.75	0.62	4
5.26	0.77	4
5.37	0.75	4
5.29	0.79	4
5.41	0.62	4
5.93	0.77	4
5.91	0.7	4
5.6	0.67	4
5.49	0.75	4
5.66	0.77	4
5.85	0.7	4
5.93	0.77	4
5.49	0.62	4
5.32	0.77	4
5.96	0.62	4
5.41	0.8	4
5.24	0.62	4
5.84	0.79	4
5.41	0.69	4
5.84	0.73	4
5.27	0.71	4
5.5	0.72	4
5.76	0.74	4
5.58	0.73	4
5.21	0.65	4
5.34	0.61	4
5.72	0.63	4
5.38	0.75	4
5.62	0.7	4
5.84	0.6	4
5.63	0.61	4
5.9	0.72	4
5.62	0.67	4
5.55	0.72	4
5.85	0.66	4
5.37	0.64	4
5.24	0.75	4
5.83	0.62	4
5.23	0.62	4
5.42	0.75	4
5.64	0.63	4
5.63	0.66	4
5.27	0.7	4
5.89	0.64	4
5.83	0.77	4
5.85	0.61	4
5.55	0.74	4
5.31	0.65	4
5.98	0.75	4
5.38	0.68	4
5.61	0.65	4
5.35	0.71	4
5.71	0.64	4
5.32	0.73	4
5.99	0.74	4
5.73	0.73	4
5.65	0.64	4
5.81	0.66	4
5.56	0.65	4
5.45	0.77	4
5.79	0.7	4
5.99	0.73	4
5.91	0.77	4
5.65	0.63	4
5.59	0.77	4
5.78	0.73	4
5.36	0.77	4
5.47	0.77	4
5.88	0.73	4
5.9	0.66	4
5.26	0.76	4
5.68	0.76	4
5.96	0.73	4
5.84	0.8	4
5.47	0.75	4
5.76	0.62	4
5.49	0.68	4
5.6	0.77	4
5.93	0.61	4
5.55	0.78	4
5.79	0.79	4
5.49	0.71	4
5.99	0.64	4
5.92	0.73	4
5.27	0.66	4
5.92	0.6	4
5.71	0.71	4
5.58	0.68	4
5.36	0.68	4
5.75	0.72	4
5.22	0.77	4
5.97	0.76	4
5.29	0.61	4
5.42	0.79	4
5.76	0.63	4
5.84	0.65	4
5.48	0.61	4
5.8	0.61	4
5.64	0.68	4
5.67	0.61	4
5.32	0.77	4
5.36	0.65	4
5.48	0.78	4
5.94	0.7	4
5.55	0.73	4
5.6	0.63	4
5.81	0.61	4
5.72	0.61	4
5.62	0.71	4
5.83	0.72	4
5.67	0.7	4
5.28	0.72	4
5.85	0.6	4
5.97	0.64	4
5.54	0.77	4
5.69	0.64	4
5.92	0.69	4
5.85	0.68	4
5.82	0.65	4
5.86	2.03	4
5.9	1.9	4
5.95	0.85	4
5.82	2.15	4
5.91	1.71	4
5.91	2.24	4
5.81	1.12	4
5.97	1.06	4
5.99	0.93	4
5.83	2.2	4
5.84	2.28	4
5.94	1.66	4
5.82	1.51	4
5.84	1.62	4
5.96	0.65	4
5.91	1.21	4
5.85	1.56	4
5.84	1.35	4
5.96	0.75	4
5.9	0.69	4
5.93	2.05	4
5.84	2.06	4
5.89	2.33	4
5.98	0.97	4
5.94	1.34	4
5.84	1.97	4
5.99	1.38	4
5.88	2.34	4
5.94	1.92	4
5.97	1.67	4
5.96	2.14	4
5.86	2.06	4
5.93	1.42	4
5.81	2.32	4
5.85	1.03	4
5.81	1.56	4
5.84	2.03	4
5.91	2.27	4
5.89	2.06	4
5.93	2.34	4
5.84	1.86	4
5.84	0.84	4
5.96	2.07	4
5.99	1.59	4
5.92	0.7	4
5.89	2.07	4
5.95	1.34	4
6	0.91	4
5.85	2.22	4
6	1.01	4
6	1.71	4
5.9	1.75	4
5.93	2.07	4
5.82	1.72	4
5.93	0.64	4
5.96	0.63	4
5.81	1.5	4
5.97	1.5	4
5.86	0.82	4
5.88	1.9	4
5.94	1.37	4
5.84	1.52	4
5.87	0.64	4
5.87	1.61	4
5.97	2.36	4
5.98	0.73	4
5.84	1.34	4
5.87	0.74	4
6	1.47	4
5.87	0.93	4
5.89	1.96	4
5.86	2.21	4
5.83	2.36	4
5.94	1.75	4
5.88	2.35	4
5.89	0.83	4
5.88	1.61	4
5.89	1.75	4
5.82	1.69	4
5.89	1.79	4
5.99	2.23	4
5.93	0.72	4
5.89	1.46	4
5.91	2.34	4
5.88	1.19	4
5.92	0.65	4
5.86	1.6	4
5.97	1.6	4
5.91	0.84	4
5.81	2.38	4
5.93	1.82	4
5.85	1.76	4
5.95	1.72	4
5.82	2.13	4
5.99	0.83	4
5.95	1.65	4
5.93	1.02	4
